case_id,slide_id,label,tissue,tissue_idx
GTEX-117XS,GTEX-117XS-3025,gen_exp,BrainCortex,5.0
GTEX-ZF29,GTEX-ZF29-0825,gen_exp,Omentum,21.0
GTEX-1F52S,GTEX-1F52S-0125,gen_exp,Skin,28.0
GTEX-P44G,GTEX-P44G-0825,gen_exp,Heart,13.0
GTEX-XGQ4,GTEX-XGQ4-0925,gen_exp,MammaryTissueBreast,19.0
GTEX-YECK,GTEX-YECK-1225,gen_exp,AtrialAppendage,3.0
GTEX-11DXX,GTEX-11DXX-2725,gen_exp,SkeletalMuscle,27.0
GTEX-YFC4,GTEX-YFC4-1025,gen_exp,SkeletalMuscle,27.0
GTEX-ZYY3,GTEX-ZYY3-3125,gen_exp,BrainCortex,5.0
GTEX-1LVAO,GTEX-1LVAO-0325,gen_exp,TibialNerve,35.0
GTEX-14LLW,GTEX-14LLW-2625,gen_exp,SuprapubicSkin,31.0
GTEX-113IC,GTEX-113IC-0525,gen_exp,TibialNerve,35.0
GTEX-X3Y1,GTEX-X3Y1-0725,gen_exp,Pancreas,23.0
GTEX-1LNCM,GTEX-1LNCM-0925,gen_exp,Ovary,22.0
GTEX-1AX8Z,GTEX-1AX8Z-0925,gen_exp,MammaryTissueBreast,19.0
GTEX-UJMC,GTEX-UJMC-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-13X6J,GTEX-13X6J-0125,gen_exp,Skin,28.0
GTEX-ZTTD,GTEX-ZTTD-2825,gen_exp,SuprapubicSkin,31.0
GTEX-17HHE,GTEX-17HHE-1925,gen_exp,AdiposeTissue,0.0
GTEX-1HKZK,GTEX-1HKZK-0825,gen_exp,ThyroidGland,33.0
GTEX-11ZTS,GTEX-11ZTS-1125,gen_exp,ThyroidGland,33.0
GTEX-YB5E,GTEX-YB5E-1825,gen_exp,Prostate,25.0
GTEX-QEL4,GTEX-QEL4-1325,gen_exp,Pancreas,23.0
GTEX-1GZHY,GTEX-1GZHY-0725,gen_exp,MammaryTissueBreast,19.0
GTEX-146FR,GTEX-146FR-0125,gen_exp,Pancreas,23.0
GTEX-1IDFM,GTEX-1IDFM-1125,gen_exp,EsophagusMucosa,10.0
GTEX-1C2JI,GTEX-1C2JI-0325,gen_exp,ThyroidGland,33.0
GTEX-QVJO,GTEX-QVJO-1326,gen_exp,BrainCerebellum,4.0
GTEX-1A3MW,GTEX-1A3MW-0125,gen_exp,Skin,28.0
GTEX-1MGNQ,GTEX-1MGNQ-1725,gen_exp,EsophagusMuscularis,11.0
GTEX-QDVN,GTEX-QDVN-1625,gen_exp,KidneyCortex,15.0
GTEX-1A3MX,GTEX-1A3MX-3025,gen_exp,BrainCortex,5.0
GTEX-14ICL,GTEX-14ICL-1125,gen_exp,Pancreas,23.0
GTEX-1MA7W,GTEX-1MA7W-1925,gen_exp,AdiposeTissue,0.0
GTEX-17HGU,GTEX-17HGU-2125,gen_exp,Stomach,30.0
GTEX-11DXW,GTEX-11DXW-0525,gen_exp,TibialArtery,34.0
GTEX-14A6H,GTEX-14A6H-5013,gen_exp,EsophagusMuscularis,11.0
GTEX-14PJ2,GTEX-14PJ2-0625,gen_exp,SuprapubicSkin,31.0
GTEX-Z93S,GTEX-Z93S-2625,gen_exp,SigmoidColon,26.0
GTEX-1399S,GTEX-1399S-2725,gen_exp,SkeletalMuscle,27.0
GTEX-1HFI6,GTEX-1HFI6-0625,gen_exp,TibialNerve,35.0
GTEX-12WSJ,GTEX-12WSJ-1425,gen_exp,SigmoidColon,26.0
GTEX-1B8L1,GTEX-1B8L1-3225,gen_exp,BrainCerebellum,4.0
GTEX-ZZ64,GTEX-ZZ64-0925,gen_exp,Prostate,25.0
GTEX-Y5LM,GTEX-Y5LM-0225,gen_exp,Aorta,2.0
GTEX-ZYFG,GTEX-ZYFG-1925,gen_exp,Colon,6.0
GTEX-13OVI,GTEX-13OVI-0725,gen_exp,Ovary,22.0
GTEX-ZQUD,GTEX-ZQUD-0225,gen_exp,Aorta,2.0
GTEX-12KS4,GTEX-12KS4-1525,gen_exp,Omentum,21.0
GTEX-R55G,GTEX-R55G-0325,gen_exp,Pancreas,23.0
GTEX-131YS,GTEX-131YS-1625,gen_exp,Liver,17.0
GTEX-13S7M,GTEX-13S7M-0325,gen_exp,SkeletalMuscle,27.0
GTEX-14PKV,GTEX-14PKV-1125,gen_exp,SuprapubicSkin,31.0
GTEX-13CF2,GTEX-13CF2-0425,gen_exp,Heart,13.0
GTEX-14E6C,GTEX-14E6C-2425,gen_exp,SuprapubicSkin,31.0
GTEX-1A3MX,GTEX-1A3MX-1025,gen_exp,Testis,32.0
GTEX-1GN1U,GTEX-1GN1U-2225,gen_exp,SkeletalMuscle,27.0
GTEX-13FLV,GTEX-13FLV-1225,gen_exp,EsophagusMuscularis,11.0
GTEX-16NPX,GTEX-16NPX-0325,gen_exp,AdiposeTissue,0.0
GTEX-1F88F,GTEX-1F88F-2125,gen_exp,Ovary,22.0
GTEX-1I1GP,GTEX-1I1GP-1125,gen_exp,EsophagusMuscularis,11.0
GTEX-Q734,GTEX-Q734-1925,gen_exp,Skin,28.0
GTEX-Z93T,GTEX-Z93T-0125,gen_exp,Skin,28.0
GTEX-13D11,GTEX-13D11-1525,gen_exp,AtrialAppendage,3.0
GTEX-15CHC,GTEX-15CHC-0125,gen_exp,ThyroidGland,33.0
GTEX-UJMC,GTEX-UJMC-0325,gen_exp,ThyroidGland,33.0
GTEX-1399R,GTEX-1399R-1125,gen_exp,Stomach,30.0
GTEX-16XZZ,GTEX-16XZZ-0625,gen_exp,Testis,32.0
GTEX-18A67,GTEX-18A67-1525,gen_exp,Spleen,29.0
GTEX-13X6K,GTEX-13X6K-0725,gen_exp,Omentum,21.0
GTEX-QMRM,GTEX-QMRM-1125,gen_exp,Stomach,30.0
GTEX-13D11,GTEX-13D11-2425,gen_exp,Skin,28.0
GTEX-12C56,GTEX-12C56-0225,gen_exp,Aorta,2.0
GTEX-ZV6S,GTEX-ZV6S-2025,gen_exp,TibialArtery,34.0
GTEX-1IDFM,GTEX-1IDFM-0325,gen_exp,SuprapubicSkin,31.0
GTEX-1CB4I,GTEX-1CB4I-0625,gen_exp,TibialNerve,35.0
GTEX-1F88F,GTEX-1F88F-0925,gen_exp,Lung,18.0
GTEX-1212Z,GTEX-1212Z-1025,gen_exp,Lung,18.0
GTEX-1LVAM,GTEX-1LVAM-1925,gen_exp,Vagina,38.0
GTEX-13CF2,GTEX-13CF2-2825,gen_exp,TibialNerve,35.0
GTEX-XV7Q,GTEX-XV7Q-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-XYKS,GTEX-XYKS-1425,gen_exp,SuprapubicSkin,31.0
GTEX-Q2AH,GTEX-Q2AH-0825,gen_exp,EsophagusMucosa,10.0
GTEX-1K2DU,GTEX-1K2DU-2325,gen_exp,Skin,28.0
GTEX-1I1GU,GTEX-1I1GU-0725,gen_exp,Testis,32.0
GTEX-RWS6,GTEX-RWS6-1125,gen_exp,Pancreas,23.0
GTEX-ZPCL,GTEX-ZPCL-1625,gen_exp,SigmoidColon,26.0
GTEX-1LGRB,GTEX-1LGRB-0225,gen_exp,Lung,18.0
GTEX-OXRO,GTEX-OXRO-0125,gen_exp,Skin,28.0
GTEX-131XH,GTEX-131XH-2625,gen_exp,MinorSalivaryGlands,20.0
GTEX-ZVTK,GTEX-ZVTK-0825,gen_exp,TibialNerve,35.0
GTEX-13CF3,GTEX-13CF3-1425,gen_exp,Colon,6.0
GTEX-ZAKK,GTEX-ZAKK-0325,gen_exp,SkeletalMuscle,27.0
GTEX-ZT9W,GTEX-ZT9W-0725,gen_exp,Lung,18.0
GTEX-1I1GR,GTEX-1I1GR-2925,gen_exp,BrainCortex,5.0
GTEX-13O21,GTEX-13O21-0725,gen_exp,GastroesophagealJunction,12.0
GTEX-111VG,GTEX-111VG-0725,gen_exp,Lung,18.0
GTEX-1JMPZ,GTEX-1JMPZ-1825,gen_exp,Stomach,30.0
GTEX-1339X,GTEX-1339X-1925,gen_exp,Testis,32.0
GTEX-YFCO,GTEX-YFCO-1725,gen_exp,Testis,32.0
GTEX-NFK9,GTEX-NFK9-1525,gen_exp,Stomach,30.0
GTEX-148VJ,GTEX-148VJ-1825,gen_exp,Prostate,25.0
GTEX-WFG7,GTEX-WFG7-1725,gen_exp,Ileum,14.0
GTEX-1AX9J,GTEX-1AX9J-0425,gen_exp,TibialArtery,34.0
GTEX-1RAZR,GTEX-1RAZR-2025,gen_exp,SigmoidColon,26.0
GTEX-PLZ5,GTEX-PLZ5-2025,gen_exp,Skin,28.0
GTEX-1GMR2,GTEX-1GMR2-2525,gen_exp,AdiposeTissue,0.0
GTEX-15UF6,GTEX-15UF6-2025,gen_exp,Ovary,22.0
GTEX-W5WG,GTEX-W5WG-2025,gen_exp,SigmoidColon,26.0
GTEX-WYJK,GTEX-WYJK-2425,gen_exp,Pancreas,23.0
GTEX-13112,GTEX-13112-0225,gen_exp,Testis,32.0
GTEX-1JK1U,GTEX-1JK1U-1925,gen_exp,EsophagusMuscularis,11.0
GTEX-U8XE,GTEX-U8XE-1725,gen_exp,EsophagusMucosa,10.0
GTEX-P4PP,GTEX-P4PP-0425,gen_exp,Aorta,2.0
GTEX-1H1DE,GTEX-1H1DE-1525,gen_exp,Colon,6.0
GTEX-1EMGI,GTEX-1EMGI-2325,gen_exp,SuprapubicSkin,31.0
GTEX-XBEC,GTEX-XBEC-1225,gen_exp,AtrialAppendage,3.0
GTEX-11GSP,GTEX-11GSP-2825,gen_exp,TibialNerve,35.0
GTEX-1HFI7,GTEX-1HFI7-0425,gen_exp,Aorta,2.0
GTEX-14BIM,GTEX-14BIM-3125,gen_exp,BrainCerebellum,4.0
GTEX-1128S,GTEX-1128S-2825,gen_exp,BrainCerebellum,4.0
GTEX-ZGAY,GTEX-ZGAY-0925,gen_exp,TibialArtery,34.0
GTEX-SE5C,GTEX-SE5C-0325,gen_exp,Pancreas,23.0
GTEX-1HSKV,GTEX-1HSKV-3025,gen_exp,BrainCortex,5.0
GTEX-145MN,GTEX-145MN-0325,gen_exp,KidneyCortex,15.0
GTEX-1C6VS,GTEX-1C6VS-1225,gen_exp,Lung,18.0
GTEX-1HT8W,GTEX-1HT8W-0825,gen_exp,Liver,17.0
GTEX-1HCU6,GTEX-1HCU6-2725,gen_exp,Colon,6.0
GTEX-1EN7A,GTEX-1EN7A-1025,gen_exp,ThyroidGland,33.0
GTEX-1HSGN,GTEX-1HSGN-0525,gen_exp,TibialArtery,34.0
GTEX-1H3O1,GTEX-1H3O1-1325,gen_exp,SuprapubicSkin,31.0
GTEX-14JG6,GTEX-14JG6-0225,gen_exp,Spleen,29.0
GTEX-13S86,GTEX-13S86-2325,gen_exp,SkeletalMuscle,27.0
GTEX-17F9Y,GTEX-17F9Y-1025,gen_exp,Lung,18.0
GTEX-1H11D,GTEX-1H11D-0925,gen_exp,Pancreas,23.0
GTEX-ZZPU,GTEX-ZZPU-1325,gen_exp,ThyroidGland,33.0
GTEX-1313W,GTEX-1313W-1025,gen_exp,Aorta,2.0
GTEX-1HSMO,GTEX-1HSMO-0825,gen_exp,MammaryTissueBreast,19.0
GTEX-RM2N,GTEX-RM2N-0825,gen_exp,Stomach,30.0
GTEX-1A32A,GTEX-1A32A-0825,gen_exp,Liver,17.0
GTEX-1LG7Z,GTEX-1LG7Z-0425,gen_exp,AdrenalGlands,1.0
GTEX-13SLW,GTEX-13SLW-0625,gen_exp,SuprapubicSkin,31.0
GTEX-131XH,GTEX-131XH-0225,gen_exp,Heart,13.0
GTEX-1IDJD,GTEX-1IDJD-2325,gen_exp,SuprapubicSkin,31.0
GTEX-X4EP,GTEX-X4EP-2925,gen_exp,MammaryTissueBreast,19.0
GTEX-RM2N,GTEX-RM2N-0125,gen_exp,AdrenalGlands,1.0
GTEX-TSE9,GTEX-TSE9-2225,gen_exp,Ovary,22.0
GTEX-N7MT,GTEX-N7MT-1025,gen_exp,PituitaryGland,24.0
GTEX-1LVA9,GTEX-1LVA9-2525,gen_exp,MinorSalivaryGlands,20.0
GTEX-1KANB,GTEX-1KANB-1025,gen_exp,Lung,18.0
GTEX-145MF,GTEX-145MF-0525,gen_exp,AdiposeTissue,0.0
GTEX-YFC4,GTEX-YFC4-2125,gen_exp,GastroesophagealJunction,12.0
GTEX-1B8SG,GTEX-1B8SG-0825,gen_exp,Heart,13.0
GTEX-12ZZZ,GTEX-12ZZZ-0525,gen_exp,AdiposeTissue,0.0
GTEX-1HCU6,GTEX-1HCU6-1825,gen_exp,AdrenalGlands,1.0
GTEX-14PKU,GTEX-14PKU-1625,gen_exp,Ileum,14.0
GTEX-1K9T9,GTEX-1K9T9-2525,gen_exp,Uterus,37.0
GTEX-13NZ8,GTEX-13NZ8-1225,gen_exp,SuprapubicSkin,31.0
GTEX-R55C,GTEX-R55C-0425,gen_exp,Aorta,2.0
GTEX-1P4AB,GTEX-1P4AB-2625,gen_exp,SigmoidColon,26.0
GTEX-1K9T9,GTEX-1K9T9-0525,gen_exp,TibialArtery,34.0
GTEX-XYKS,GTEX-XYKS-2125,gen_exp,Skin,28.0
GTEX-145LS,GTEX-145LS-2925,gen_exp,SigmoidColon,26.0
GTEX-1LBAC,GTEX-1LBAC-0525,gen_exp,TibialArtery,34.0
GTEX-UTHO,GTEX-UTHO-2925,gen_exp,BrainCerebellum,4.0
GTEX-11TT1,GTEX-11TT1-0125,gen_exp,AdrenalGlands,1.0
GTEX-1KD5A,GTEX-1KD5A-0125,gen_exp,SuprapubicSkin,31.0
GTEX-RUSQ,GTEX-RUSQ-2125,gen_exp,Testis,32.0
GTEX-WI4N,GTEX-WI4N-1425,gen_exp,MammaryTissueBreast,19.0
GTEX-OXRN,GTEX-OXRN-1525,gen_exp,ThyroidGland,33.0
GTEX-1P4AB,GTEX-1P4AB-3025,gen_exp,BrainCerebellum,4.0
GTEX-1LVAN,GTEX-1LVAN-1125,gen_exp,Lung,18.0
GTEX-15CHQ,GTEX-15CHQ-2125,gen_exp,KidneyCortex,15.0
GTEX-11ZVC,GTEX-11ZVC-0725,gen_exp,Liver,17.0
GTEX-Y114,GTEX-Y114-0625,gen_exp,ThyroidGland,33.0
GTEX-1314G,GTEX-1314G-1625,gen_exp,AdiposeTissue,0.0
GTEX-1K9T9,GTEX-1K9T9-2925,gen_exp,SigmoidColon,26.0
GTEX-1QCLY,GTEX-1QCLY-0625,gen_exp,TibialArtery,34.0
GTEX-14PHX,GTEX-14PHX-2525,gen_exp,TibialNerve,35.0
GTEX-1J8JJ,GTEX-1J8JJ-0425,gen_exp,TibialArtery,34.0
GTEX-ZYW4,GTEX-ZYW4-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1I1GP,GTEX-1I1GP-0425,gen_exp,MammaryTissueBreast,19.0
GTEX-1399S,GTEX-1399S-0325,gen_exp,Pancreas,23.0
GTEX-14DAR,GTEX-14DAR-0225,gen_exp,Lung,18.0
GTEX-1I1CD,GTEX-1I1CD-0525,gen_exp,TibialArtery,34.0
GTEX-111VG,GTEX-111VG-0525,gen_exp,ThyroidGland,33.0
GTEX-13112,GTEX-13112-0125,gen_exp,SuprapubicSkin,31.0
GTEX-T6MO,GTEX-T6MO-1625,gen_exp,Skin,28.0
GTEX-1JMLX,GTEX-1JMLX-0525,gen_exp,TibialArtery,34.0
GTEX-Y3I4,GTEX-Y3I4-1225,gen_exp,EsophagusMucosa,10.0
GTEX-S33H,GTEX-S33H-0825,gen_exp,EsophagusMucosa,10.0
GTEX-14JG1,GTEX-14JG1-1825,gen_exp,GastroesophagealJunction,12.0
GTEX-1EKGG,GTEX-1EKGG-2125,gen_exp,AdrenalGlands,1.0
GTEX-13FHP,GTEX-13FHP-0725,gen_exp,Lung,18.0
GTEX-ZLFU,GTEX-ZLFU-1425,gen_exp,SigmoidColon,26.0
GTEX-12696,GTEX-12696-2525,gen_exp,AdiposeTissue,0.0
GTEX-11P7K,GTEX-11P7K-1325,gen_exp,EsophagusMucosa,10.0
GTEX-1CB4F,GTEX-1CB4F-1025,gen_exp,SuprapubicSkin,31.0
GTEX-133LE,GTEX-133LE-1225,gen_exp,Ovary,22.0
GTEX-111YS,GTEX-111YS-0925,gen_exp,EsophagusMucosa,10.0
GTEX-1B8SF,GTEX-1B8SF-1725,gen_exp,Omentum,21.0
GTEX-1MUQO,GTEX-1MUQO-2525,gen_exp,KidneyCortex,15.0
GTEX-1AX9J,GTEX-1AX9J-0625,gen_exp,AdrenalGlands,1.0
GTEX-13JVG,GTEX-13JVG-0125,gen_exp,SkeletalMuscle,27.0
GTEX-1F48J,GTEX-1F48J-2225,gen_exp,KidneyCortex,15.0
GTEX-1A8FM,GTEX-1A8FM-0625,gen_exp,SuprapubicSkin,31.0
GTEX-1HSMQ,GTEX-1HSMQ-1325,gen_exp,SkeletalMuscle,27.0
GTEX-1CAMS,GTEX-1CAMS-2325,gen_exp,Vagina,38.0
GTEX-1C2JI,GTEX-1C2JI-1925,gen_exp,TibialArtery,34.0
GTEX-1IDJD,GTEX-1IDJD-2425,gen_exp,Stomach,30.0
GTEX-15CHC,GTEX-15CHC-0525,gen_exp,CoronaryArtery,7.0
GTEX-PLZ5,GTEX-PLZ5-1225,gen_exp,Stomach,30.0
GTEX-P44H,GTEX-P44H-2425,gen_exp,BrainCerebellum,4.0
GTEX-13X6J,GTEX-13X6J-2125,gen_exp,Stomach,30.0
GTEX-1GMR3,GTEX-1GMR3-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-U3ZN,GTEX-U3ZN-1825,gen_exp,EsophagusMuscularis,11.0
GTEX-RTLS,GTEX-RTLS-0425,gen_exp,TibialArtery,34.0
GTEX-ZLFU,GTEX-ZLFU-1825,gen_exp,SuprapubicSkin,31.0
GTEX-1PPH8,GTEX-1PPH8-0625,gen_exp,AdiposeTissue,0.0
GTEX-1KD4Q,GTEX-1KD4Q-1325,gen_exp,GastroesophagealJunction,12.0
GTEX-18A7B,GTEX-18A7B-2825,gen_exp,MinorSalivaryGlands,20.0
GTEX-X261,GTEX-X261-1725,gen_exp,Liver,17.0
GTEX-1LC47,GTEX-1LC47-1925,gen_exp,EsophagusMuscularis,11.0
GTEX-11DYG,GTEX-11DYG-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-XBED,GTEX-XBED-2625,gen_exp,SkeletalMuscle,27.0
GTEX-U8XE,GTEX-U8XE-0225,gen_exp,SuprapubicSkin,31.0
GTEX-1K9T9,GTEX-1K9T9-1525,gen_exp,SuprapubicSkin,31.0
GTEX-18A7A,GTEX-18A7A-0225,gen_exp,Skin,28.0
GTEX-1JMLX,GTEX-1JMLX-1525,gen_exp,KidneyCortex,15.0
GTEX-1QCLY,GTEX-1QCLY-0125,gen_exp,Spleen,29.0
GTEX-VJYA,GTEX-VJYA-1925,gen_exp,SkeletalMuscle,27.0
GTEX-YEC3,GTEX-YEC3-2426,gen_exp,Colon,6.0
GTEX-1AX9J,GTEX-1AX9J-1025,gen_exp,Heart,13.0
GTEX-1H1ZS,GTEX-1H1ZS-0625,gen_exp,SkeletalMuscle,27.0
GTEX-1399R,GTEX-1399R-0325,gen_exp,AdrenalGlands,1.0
GTEX-1LVAM,GTEX-1LVAM-1725,gen_exp,SigmoidColon,26.0
GTEX-14ICK,GTEX-14ICK-0225,gen_exp,Skin,28.0
GTEX-17F96,GTEX-17F96-2525,gen_exp,EsophagusMucosa,10.0
GTEX-1122O,GTEX-1122O-1525,gen_exp,Colon,6.0
GTEX-11ONC,GTEX-11ONC-2325,gen_exp,TibialNerve,35.0
GTEX-QCQG,GTEX-QCQG-0725,gen_exp,EsophagusMuscularis,11.0
GTEX-Y8E4,GTEX-Y8E4-1125,gen_exp,Aorta,2.0
GTEX-14A5I,GTEX-14A5I-1025,gen_exp,AtrialAppendage,3.0
GTEX-11NUK,GTEX-11NUK-2725,gen_exp,SuprapubicSkin,31.0
GTEX-13OVI,GTEX-13OVI-1325,gen_exp,AdiposeTissue,0.0
GTEX-12WSL,GTEX-12WSL-0425,gen_exp,Pancreas,23.0
GTEX-1LB8K,GTEX-1LB8K-2925,gen_exp,PituitaryGland,24.0
GTEX-14AS3,GTEX-14AS3-0125,gen_exp,Liver,17.0
GTEX-1B8KZ,GTEX-1B8KZ-0125,gen_exp,AdrenalGlands,1.0
GTEX-1ICLY,GTEX-1ICLY-1525,gen_exp,Liver,17.0
GTEX-1I6K7,GTEX-1I6K7-1225,gen_exp,Lung,18.0
GTEX-U3ZN,GTEX-U3ZN-2025,gen_exp,Stomach,30.0
GTEX-15G1A,GTEX-15G1A-2025,gen_exp,SkeletalMuscle,27.0
GTEX-1LVAO,GTEX-1LVAO-2725,gen_exp,SuprapubicSkin,31.0
GTEX-1H1CY,GTEX-1H1CY-2425,gen_exp,TibialArtery,34.0
GTEX-WVLH,GTEX-WVLH-1625,gen_exp,Omentum,21.0
GTEX-14PJ5,GTEX-14PJ5-0225,gen_exp,Lung,18.0
GTEX-1I4MK,GTEX-1I4MK-0925,gen_exp,Stomach,30.0
GTEX-13IVO,GTEX-13IVO-0225,gen_exp,AdiposeTissue,0.0
GTEX-RU72,GTEX-RU72-1325,gen_exp,SkeletalMuscle,27.0
GTEX-12ZZX,GTEX-12ZZX-2125,gen_exp,Uterus,37.0
GTEX-OXRP,GTEX-OXRP-2425,gen_exp,TibialArtery,34.0
GTEX-1ICG6,GTEX-1ICG6-2525,gen_exp,Skin,28.0
GTEX-13W3W,GTEX-13W3W-2025,gen_exp,Ileum,14.0
GTEX-1R9PN,GTEX-1R9PN-0325,gen_exp,MammaryTissueBreast,19.0
GTEX-1AMFI,GTEX-1AMFI-1225,gen_exp,Stomach,30.0
GTEX-14PJ6,GTEX-14PJ6-1525,gen_exp,Uterus,37.0
GTEX-1CB4I,GTEX-1CB4I-0725,gen_exp,ThyroidGland,33.0
GTEX-1QCLZ,GTEX-1QCLZ-1725,gen_exp,EsophagusMuscularis,11.0
GTEX-1IDJH,GTEX-1IDJH-3025,gen_exp,BrainCortex,5.0
GTEX-1J1R8,GTEX-1J1R8-1425,gen_exp,SigmoidColon,26.0
GTEX-11GS4,GTEX-11GS4-2025,gen_exp,Testis,32.0
GTEX-1B996,GTEX-1B996-1125,gen_exp,Heart,13.0
GTEX-147JS,GTEX-147JS-0225,gen_exp,SuprapubicSkin,31.0
GTEX-ZTPG,GTEX-ZTPG-0325,gen_exp,Skin,28.0
GTEX-16NPV,GTEX-16NPV-2625,gen_exp,Colon,6.0
GTEX-WRHU,GTEX-WRHU-0325,gen_exp,MammaryTissueBreast,19.0
GTEX-X15G,GTEX-X15G-1725,gen_exp,Ovary,22.0
GTEX-ZPCL,GTEX-ZPCL-1325,gen_exp,GastroesophagealJunction,12.0
GTEX-ZYW4,GTEX-ZYW4-0625,gen_exp,SuprapubicSkin,31.0
GTEX-RNOR,GTEX-RNOR-0725,gen_exp,Lung,18.0
GTEX-QDT8,GTEX-QDT8-0925,gen_exp,Lung,18.0
GTEX-1IDJF,GTEX-1IDJF-2025,gen_exp,SuprapubicSkin,31.0
GTEX-1211K,GTEX-1211K-1425,gen_exp,Stomach,30.0
GTEX-1LSNM,GTEX-1LSNM-2125,gen_exp,TibialArtery,34.0
GTEX-14PJO,GTEX-14PJO-0525,gen_exp,SkeletalMuscle,27.0
GTEX-1JMQJ,GTEX-1JMQJ-0825,gen_exp,SuprapubicSkin,31.0
GTEX-13OVL,GTEX-13OVL-1425,gen_exp,SkeletalMuscle,27.0
GTEX-O5YU,GTEX-O5YU-0725,gen_exp,CoronaryArtery,7.0
GTEX-15ER7,GTEX-15ER7-0125,gen_exp,TibialNerve,35.0
GTEX-1R9PM,GTEX-1R9PM-1025,gen_exp,EsophagusMuscularis,11.0
GTEX-WYBS,GTEX-WYBS-1025,gen_exp,Omentum,21.0
GTEX-Y5V5,GTEX-Y5V5-0725,gen_exp,AtrialAppendage,3.0
GTEX-14PJ6,GTEX-14PJ6-1725,gen_exp,Ileum,14.0
GTEX-ZPU1,GTEX-ZPU1-2125,gen_exp,Testis,32.0
GTEX-1JMQI,GTEX-1JMQI-2025,gen_exp,AdiposeTissue,0.0
GTEX-Y8E4,GTEX-Y8E4-0825,gen_exp,TibialNerve,35.0
GTEX-133LE,GTEX-133LE-2225,gen_exp,TibialArtery,34.0
GTEX-R55G,GTEX-R55G-0925,gen_exp,EsophagusMuscularis,11.0
GTEX-T2YK,GTEX-T2YK-2325,gen_exp,UrinaryBladder,36.0
GTEX-1LSNL,GTEX-1LSNL-2825,gen_exp,MammaryTissueBreast,19.0
GTEX-1192X,GTEX-1192X-1825,gen_exp,GastroesophagealJunction,12.0
GTEX-1B97J,GTEX-1B97J-1125,gen_exp,Omentum,21.0
GTEX-11EM3,GTEX-11EM3-2225,gen_exp,TibialArtery,34.0
GTEX-1AYCT,GTEX-1AYCT-2425,gen_exp,Skin,28.0
GTEX-ZPCL,GTEX-ZPCL-1825,gen_exp,Colon,6.0
GTEX-ZTPG,GTEX-ZTPG-1225,gen_exp,Heart,13.0
GTEX-11ZTS,GTEX-11ZTS-1025,gen_exp,CoronaryArtery,7.0
GTEX-U3ZH,GTEX-U3ZH-1725,gen_exp,TibialArtery,34.0
GTEX-XMD2,GTEX-XMD2-0125,gen_exp,Skin,28.0
GTEX-WQUQ,GTEX-WQUQ-2425,gen_exp,Ileum,14.0
GTEX-XK95,GTEX-XK95-1025,gen_exp,EsophagusMucosa,10.0
GTEX-1S3DN,GTEX-1S3DN-1425,gen_exp,GastroesophagealJunction,12.0
GTEX-1KXAM,GTEX-1KXAM-1625,gen_exp,SuprapubicSkin,31.0
GTEX-1CB4E,GTEX-1CB4E-2025,gen_exp,TibialArtery,34.0
GTEX-1CAMR,GTEX-1CAMR-2125,gen_exp,TibialArtery,34.0
GTEX-11ZUS,GTEX-11ZUS-0525,gen_exp,CoronaryArtery,7.0
GTEX-QLQ7,GTEX-QLQ7-0925,gen_exp,EsophagusMucosa,10.0
GTEX-1AYCT,GTEX-1AYCT-0625,gen_exp,CoronaryArtery,7.0
GTEX-UPK5,GTEX-UPK5-1125,gen_exp,Lung,18.0
GTEX-1I1GT,GTEX-1I1GT-0725,gen_exp,SkeletalMuscle,27.0
GTEX-YFC4,GTEX-YFC4-0825,gen_exp,TibialNerve,35.0
GTEX-PLZ6,GTEX-PLZ6-0525,gen_exp,EsophagusMucosa,10.0
GTEX-146FH,GTEX-146FH-1225,gen_exp,Lung,18.0
GTEX-1GF9X,GTEX-1GF9X-0425,gen_exp,Liver,17.0
GTEX-1AX9I,GTEX-1AX9I-2225,gen_exp,SuprapubicSkin,31.0
GTEX-18A67,GTEX-18A67-1625,gen_exp,SuprapubicSkin,31.0
GTEX-XBEC,GTEX-XBEC-0525,gen_exp,TibialArtery,34.0
GTEX-1JMQK,GTEX-1JMQK-2325,gen_exp,SigmoidColon,26.0
GTEX-13FLV,GTEX-13FLV-0925,gen_exp,Heart,13.0
GTEX-1HSGN,GTEX-1HSGN-1225,gen_exp,CoronaryArtery,7.0
GTEX-1339X,GTEX-1339X-0725,gen_exp,Omentum,21.0
GTEX-XGQ4,GTEX-XGQ4-2325,gen_exp,SkeletalMuscle,27.0
GTEX-13RTJ,GTEX-13RTJ-1425,gen_exp,EsophagusMuscularis,11.0
GTEX-132AR,GTEX-132AR-1825,gen_exp,Pancreas,23.0
GTEX-1212Z,GTEX-1212Z-0125,gen_exp,SuprapubicSkin,31.0
GTEX-SNOS,GTEX-SNOS-0425,gen_exp,Lung,18.0
GTEX-OHPM,GTEX-OHPM-2625,gen_exp,ThyroidGland,33.0
GTEX-131XF,GTEX-131XF-2525,gen_exp,TibialArtery,34.0
GTEX-ZP4G,GTEX-ZP4G-1925,gen_exp,MinorSalivaryGlands,20.0
